PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),RESERVOIR_CLASSIFICATION
2011-10-29,Well_#8,0.0,2513,146.73,0.0,1.19326,209.768,25.136,88336,91615,146541,71217,ACHI
2011-10-30,Well_#8,0.0,2561,139.697,0.0,1.1743,205.038,25.431,88336,91615,146541,71217,ACHI
2011-10-31,Well_#8,0.0,2557,148.399,0.0,1.13963,186.925,26.308,88336,91615,146541,71217,ACHI
2011-11-01,Well_#8,0.0,2546,138.992,0.0,1.68076,121.837,25.684,88336,91615,146541,71217,ACHI
2011-11-02,Well_#8,0.0,2492,140.576,0.0,1.26956,192.41,25.908,88336,91615,146541,71217,ACHI
2011-11-03,Well_#8,0.0,2531,145.223,0.0,1.32735,198.826,26.381,88336,91615,146541,71217,ACHI
2011-11-04,Well_#8,0.0,2594,142.963,0.0,1.32425,196.389,25.914,88336,91615,146541,71217,ACHI
2011-11-05,Well_#8,6.5,2537,137.878,27.256,16.50907,107.727,65.569,88559,91835,146886,71393,ACHI
2011-11-06,Well_#8,24.0,2534,144.291,534.818,99.57185,59.08,96.817,89707,92996,148784,72391,ACHI
2011-11-07,Well_#8,24.0,2590,138.124,894.808,85.26438,62.18,97.366,90881,94203,150699,73395,ACHI
2011-11-08,Well_#8,24.0,2588,141.499,1008.62,75.75713,64.04,97.144,92057,95412,152671,74386,ACHI
2011-11-09,Well_#8,24.0,2562,147.969,1070.91,72.90573,64.928,96.917,93244,96634,154659,75378,ACHI
2011-11-10,Well_#8,24.0,2577,149.963,1122.95,72.16137,65.213,97.419,94453,97877,156648,76365,ACHI
2011-11-11,Well_#8,11.64,2571,141.12,1144.41,34.91368,66.664,96.682,95047,98426,157532,76775,ACHI
2011-11-12,Well_#8,14.03,2557,144.609,579.177,41.30791,64.973,88.792,95582,98996,158454,77279,ACHI
2011-11-13,Well_#8,24.0,2526,136.891,1121.31,83.80292,62.975,97.884,96803,100235,160468,78282,ACHI
2011-11-14,Well_#8,24.0,2583,144.724,1190.38,83.7991,63.145,98.24,98022,101479,162505,79290,ACHI
2011-11-15,Well_#8,24.0,2521,148.065,1192.74,80.40493,63.735,97.928,99226,102715,164431,80299,ACHI
2011-11-16,Well_#8,24.0,2492,147.393,1193.73,79.13834,64.234,97.733,100409,103932,166424,81304,ACHI
2011-11-17,Well_#8,24.0,2539,139.295,1188.8,79.14069,64.388,97.486,101585,105143,168419,82312,ACHI
2011-11-18,Well_#8,24.0,2529,147.732,1176.81,78.5745,64.475,96.606,102749,106346,170336,83324,ACHI
2011-11-19,Well_#8,24.0,2549,147.372,1172.26,78.32404,64.294,97.233,103900,107536,172217,84338,ACHI
2011-11-20,Well_#8,24.0,2567,138.299,1153.34,78.35896,64.401,97.399,105039,108711,174125,85354,ACHI
2011-11-21,Well_#8,24.0,2494,143.962,1126.55,78.24478,64.548,97.508,106167,109877,176041,86370,ACHI
2011-11-22,Well_#8,24.0,2480,145.554,1087.46,78.22515,64.385,97.582,107283,111033,177931,87391,ACHI
2011-11-23,Well_#8,24.0,2486,148.078,1032.62,78.21378,64.357,96.467,108386,112176,179799,88415,ACHI
2011-11-24,Well_#8,23.48,2553,143.235,987.819,73.99738,65.192,97.237,109437,113265,181534,89411,ACHI
2011-11-28,Well_#8,19.69,2516,138.152,446.177,63.20914,60.772,92.192,110125,113977,182698,90160,ACHI
2011-12-02,Well_#8,20.97,2487,143.004,351.445,58.16547,67.083,85.689,110905,114782,184024,90932,ACHI
2011-12-05,Well_#8,14.36,2537,146.13,410.802,47.62322,63.566,94.277,111456,115345,184912,91468,ACHI
2011-12-06,Well_#8,4.56,2508,138.664,699.34,14.41105,68.028,95.162,111524,115403,185006,91529,ACHI
2011-12-07,Well_#8,19.0,2545,149.822,484.433,55.27176,66.434,90.587,112285,116193,186265,92245,ACHI
2011-12-08,Well_#8,14.31,2484,144.335,839.887,44.1499,65.968,96.95,112888,116773,187218,92754,ACHI
2011-12-10,Well_#8,0.0,2622,138.028,25.231,15.447,127.919,35.365,112888,116773,187218,92754,ACHI
2011-12-11,Well_#8,24.0,2610,146.6,680.065,71.67941,65.36,95.756,114031,117917,189081,93759,ACHI
2011-12-12,Well_#8,24.0,2639,140.946,868.116,59.18717,70.724,96.238,115086,118989,190802,94674,ACHI
2011-12-13,Well_#8,4.31,2618,143.873,868.112,10.08241,77.983,94.799,115086,118989,190802,94674,ACHI
2011-12-15,Well_#8,24.0,2624,150.104,597.069,68.16943,64.949,95.554,116182,120105,192593,95641,ACHI
2011-12-16,Well_#8,24.0,2594,140.667,887.851,58.55391,70.142,97.61,117238,121178,194268,96538,ACHI
2011-12-17,Well_#8,21.14,2597,143.64,935.084,54.91275,69.146,97.32,118210,122110,195762,97303,ACHI
2011-12-18,Well_#8,16.73,2568,138.798,661.023,42.67975,68.899,92.32,118817,122743,196751,97881,ACHI
2011-12-19,Well_#8,24.0,2608,137.835,958.879,65.86919,67.153,97.7,119935,123882,198605,98855,ACHI
2011-12-20,Well_#8,24.0,2557,137.967,977.852,64.65432,67.663,97.674,121037,125006,200380,99821,ACHI
2011-12-21,Well_#8,24.0,2613,137.238,982.114,62.80017,68.017,97.498,122113,126107,202152,100781,ACHI
2011-12-22,Well_#8,24.0,2547,149.115,981.446,64.13972,67.996,97.126,123190,127208,203937,101750,ACHI
2011-12-23,Well_#8,24.0,2540,142.75,969.846,64.17091,67.85,97.082,124260,128302,205677,102718,ACHI
2011-12-24,Well_#8,17.98,2541,142.57,959.214,48.50019,68.339,96.683,125040,129041,206838,103374,ACHI
2011-12-26,Well_#8,0.0,2556,144.587,0.0,0.32705,135.192,26.26,125040,129041,206838,103377,ACHI
2011-12-27,Well_#8,17.0,2570,141.087,356.888,49.95638,65.382,85.86,125600,129626,207798,103967,ACHI
2011-12-28,Well_#8,10.48,2587,137.929,781.555,35.85325,64.223,95.792,126084,130049,208481,104341,ACHI
2011-12-29,Well_#8,0.0,2567,147.775,2.25,5.28331,137.532,27.986,126084,130049,208481,104341,ACHI
2011-12-30,Well_#8,24.0,2562,142.66,633.999,68.99412,64.254,96.3,127131,131141,210204,105329,ACHI
2011-12-31,Well_#8,24.0,2630,142.289,887.918,70.01692,65.903,96.655,128216,132256,212037,106330,ACHI
2012-01-01,Well_#8,24.0,2548,142.89,919.459,69.31293,66.301,95.768,129288,133356,213766,107329,ACHI
2012-01-02,Well_#8,23.39,2626,136.768,926.673,65.71291,67.615,95.646,130307,134394,215412,108269,ACHI
2012-01-14,Well_#8,2.75,2610,138.451,1.011,5.33512,102.245,57.458,130383,134472,215541,108334,ACHI
2012-01-15,Well_#8,24.0,2616,142.819,346.825,71.03925,63.315,94.285,131566,135664,217488,109297,ACHI
2012-01-16,Well_#8,24.0,2626,144.721,667.519,67.15653,66.911,95.64,132742,136856,219430,110255,ACHI
2012-01-17,Well_#8,24.0,2557,139.346,760.354,61.30555,69.6,96.069,133846,137978,221198,111192,ACHI
2012-01-18,Well_#8,24.0,2552,136.863,807.2,62.39624,69.207,96.054,134973,139123,222988,112203,ACHI
2012-01-19,Well_#8,24.0,2550,144.003,845.151,62.8485,68.787,96.559,136118,140283,224835,113189,ACHI
2012-01-20,Well_#8,24.0,2589,137.464,871.16,62.89471,68.538,97.174,137252,141439,226714,114124,ACHI
2012-01-21,Well_#8,13.18,2579,139.336,864.349,34.16807,70.205,96.428,137745,141916,227489,114544,ACHI
2012-01-22,Well_#8,18.0,2606,146.726,660.199,45.18639,66.893,96.66,138248,142443,228334,115041,ACHI
2012-01-23,Well_#8,24.0,2617,139.052,860.239,66.81039,66.998,97.566,139348,143570,230133,116008,ACHI
2012-01-24,Well_#8,24.0,2628,145.43,887.395,67.219,67.48,97.345,140445,144702,231988,116976,ACHI
2012-01-25,Well_#8,16.34,2620,138.481,870.6,45.71292,69.175,95.443,141129,145356,233062,117537,ACHI
2012-01-27,Well_#8,14.0,2599,138.118,214.418,39.60947,83.167,60.894,141560,145806,233766,117992,ACHI
2012-01-28,Well_#8,24.0,2615,144.52,796.731,80.59201,63.449,96.039,142648,146916,235537,118989,ACHI
2012-01-29,Well_#8,24.0,2616,149.567,896.734,99.80074,60.325,96.084,143896,148304,237717,120244,ACHI
2012-01-30,Well_#8,24.0,2583,142.041,913.732,99.94769,60.685,95.702,145056,149595,239830,121381,ACHI
2012-01-31,Well_#8,24.0,2552,139.256,902.784,100.0,60.979,95.995,146433,151032,242111,122294,ACHI
2012-02-01,Well_#8,24.0,2531,147.799,908.437,100.0,60.047,97.378,147625,152275,244116,123260,ACHI
2012-02-02,Well_#8,24.0,2622,136.55,905.994,100.0,59.384,97.706,148653,153392,245918,124352,ACHI
2012-02-03,Well_#8,24.0,2543,150.371,886.932,100.0,59.426,97.312,149667,154501,247675,125452,ACHI
2012-02-04,Well_#8,24.0,2595,142.724,861.13,100.0,59.968,96.009,150659,155589,249384,126562,ACHI
2012-02-05,Well_#8,24.0,2556,145.487,854.044,100.0,60.526,97.18,151630,156653,251107,127679,ACHI
2012-02-06,Well_#8,24.0,2569,138.972,839.667,100.0,61.066,98.187,152602,157707,252744,128797,ACHI
2012-02-07,Well_#8,24.0,2578,138.938,815.846,100.0,61.705,97.06,153631,158823,254557,129913,ACHI
2012-02-08,Well_#8,24.0,2538,143.27,795.366,100.0,60.761,96.346,154659,159942,256319,131043,ACHI
2012-02-09,Well_#8,16.76,2573,139.587,781.182,73.70813,60.416,96.373,155342,160684,257483,131917,ACHI
2012-02-10,Well_#8,24.0,2581,143.384,681.823,100.0,66.582,95.429,156140,161578,258941,133514,ACHI
2012-02-11,Well_#8,24.0,2551,137.535,775.824,99.80149,58.907,96.768,157090,162423,260256,135042,ACHI
2012-02-12,Well_#8,24.0,2523,148.165,777.939,99.84113,58.356,98.41,158048,163461,261917,136206,ACHI
2012-02-13,Well_#8,24.0,2607,143.371,753.483,99.98683,58.63,98.1,159020,164519,263616,137331,ACHI
2012-02-14,Well_#8,24.0,2527,139.12,733.865,100.0,58.642,98.178,159969,165554,265301,138485,ACHI
2012-02-15,Well_#8,24.0,2609,138.453,711.531,100.0,58.74,98.017,160914,166586,266931,139643,ACHI
2012-02-16,Well_#8,24.0,2606,143.537,696.779,100.0,58.656,98.272,161858,167614,268542,140803,ACHI
2012-02-17,Well_#8,24.0,2529,149.444,677.093,100.0,58.89,97.653,162795,168638,270154,141968,ACHI
2012-02-18,Well_#8,24.0,2520,138.034,656.469,100.0,58.943,97.13,163723,169651,271739,143132,ACHI
2012-02-19,Well_#8,24.0,2597,143.872,637.847,100.0,58.782,97.737,164642,170662,273312,144297,ACHI
2012-02-20,Well_#8,24.0,2563,150.126,620.201,100.0,59.09,96.343,165569,171673,274893,145443,ACHI
2012-02-21,Well_#8,24.0,2524,142.208,613.005,100.0,58.788,97.717,166490,172679,276470,146591,ACHI
2012-02-22,Well_#8,24.0,2562,138.315,595.01,100.0,59.077,96.618,167415,173684,278038,147739,ACHI
2012-02-23,Well_#8,24.0,2519,150.342,588.372,100.0,58.841,97.745,168334,174683,279658,148888,ACHI
2012-02-24,Well_#8,24.0,2546,142.92,576.229,100.0,58.596,98.142,169250,175678,281248,150037,ACHI
2012-02-25,Well_#8,24.0,2595,141.464,614.039,100.0,58.481,98.367,170164,176671,282875,151188,ACHI
2012-02-26,Well_#8,24.0,2528,150.093,723.565,100.0,58.847,97.859,171076,177661,284494,152323,ACHI
2012-02-27,Well_#8,24.0,2597,143.193,700.751,100.0,58.927,97.086,171984,178649,286047,153476,ACHI
2012-02-28,Well_#8,24.0,2599,142.221,689.377,100.0,58.619,98.11,172892,179635,287604,154629,ACHI
2012-02-29,Well_#8,24.0,2550,142.155,681.493,100.0,58.513,98.462,173796,180618,289164,155783,ACHI
2012-03-01,Well_#8,24.0,2527,136.774,663.516,100.0,59.18,98.034,174693,181594,290686,156932,ACHI
2012-03-02,Well_#8,24.0,2507,148.484,656.535,100.0,58.773,98.242,175589,182574,292296,158085,ACHI
2012-03-03,Well_#8,24.0,2574,139.777,633.88,100.0,59.092,96.224,176481,183557,293855,159239,ACHI
2012-03-04,Well_#8,24.0,2595,146.241,631.755,100.0,58.965,97.507,177368,184532,295435,160393,ACHI
2012-03-05,Well_#8,24.0,2564,149.459,627.023,100.0,58.562,98.094,178250,185502,296988,161548,ACHI
2012-03-06,Well_#8,24.0,2502,149.833,618.533,100.0,58.962,97.529,179128,186469,298566,162702,ACHI
2012-03-07,Well_#8,24.0,2545,145.696,607.184,100.0,58.785,97.12,180005,187433,300120,163861,ACHI
2012-03-08,Well_#8,24.0,2514,137.494,603.203,100.0,58.776,97.193,180878,188394,301653,165022,ACHI
2012-03-09,Well_#8,24.0,2528,141.909,595.194,99.9876,58.956,96.021,181750,189352,303175,166182,ACHI
2012-03-10,Well_#8,24.0,2571,149.797,595.506,99.86995,58.229,97.855,182621,190310,304738,167343,ACHI
2012-03-11,Well_#8,24.0,2560,137.246,597.253,100.0,58.266,98.515,183487,191266,306310,168506,ACHI
2012-03-12,Well_#8,24.0,2573,141.108,596.548,100.0,58.253,98.507,184353,192219,307791,169671,ACHI
2012-03-13,Well_#8,22.0,2566,146.142,593.058,83.38775,58.157,98.581,185088,193068,309177,170713,ACHI
2012-03-14,Well_#8,24.0,2493,147.783,593.341,99.77785,57.974,97.791,185944,193989,310646,171885,ACHI
2012-03-15,Well_#8,23.42,2536,143.569,558.752,90.45072,61.888,95.067,186703,194838,311998,172967,ACHI
2012-03-16,Well_#8,24.0,2537,148.446,588.011,99.85289,58.174,97.346,187545,195760,313491,174112,ACHI
2012-03-17,Well_#8,24.0,2565,146.9,594.184,99.96306,58.153,98.079,188395,196692,315007,175264,ACHI
2012-03-18,Well_#8,24.0,2492,144.044,591.006,97.91464,58.101,98.413,189245,197628,316510,176416,ACHI
2012-03-19,Well_#8,24.0,2510,144.143,584.241,100.0,58.541,97.146,190100,198572,318040,177573,ACHI
2012-03-20,Well_#8,24.0,2520,137.001,829.279,100.0,58.539,97.507,190956,199513,319573,178705,ACHI
2012-03-21,Well_#8,24.0,2497,142.081,866.27,100.0,58.466,97.854,191811,200452,321035,179838,ACHI
2012-03-22,Well_#8,24.0,2479,144.353,868.679,100.0,58.238,98.64,192666,201392,322512,180974,ACHI
2012-03-23,Well_#8,24.0,2507,136.551,861.86,99.84342,58.819,98.745,193473,202290,323970,182090,ACHI
2012-03-24,Well_#8,24.0,2561,147.772,853.033,90.30597,60.927,98.768,194441,203388,325697,183303,ACHI
2012-03-25,Well_#8,23.0,2573,139.041,844.446,87.2933,61.672,98.464,195248,204303,327204,184398,ACHI
2012-03-26,Well_#8,24.0,2527,148.621,840.794,89.16941,61.613,98.782,196103,205273,328780,185583,ACHI
2012-03-27,Well_#8,24.0,2551,148.026,837.87,92.28502,60.606,98.938,197041,206312,330456,186725,ACHI
2012-03-28,Well_#8,24.0,2554,137.731,827.434,100.0,58.328,98.732,197921,207281,331972,187891,ACHI
2012-03-29,Well_#8,24.0,2568,143.925,811.814,99.94437,58.292,98.534,198792,208245,333514,189041,ACHI
2012-03-30,Well_#8,24.0,2544,139.138,800.514,100.0,58.248,98.469,199637,209180,335007,190185,ACHI
2012-03-31,Well_#8,24.0,2554,144.657,787.926,100.0,58.304,98.177,200476,210109,336523,191329,ACHI
2012-04-01,Well_#8,24.0,2469,143.949,779.532,100.0,58.233,98.274,201309,211033,338027,192471,ACHI
2012-04-02,Well_#8,24.0,2526,148.025,772.873,100.0,58.182,98.24,202139,211949,339452,193608,ACHI
2012-04-03,Well_#8,24.0,2469,150.576,765.33,100.0,58.389,97.973,202976,212868,340894,194751,ACHI
2012-04-04,Well_#8,24.0,2538,149.245,761.649,100.0,58.465,98.367,203810,213777,342375,195902,ACHI
2012-04-05,Well_#8,24.0,2527,139.359,752.445,100.0,58.382,97.705,204643,214688,343797,197065,ACHI
2012-04-06,Well_#8,24.0,2501,136.327,750.561,100.0,58.069,98.43,205473,215595,345224,198228,ACHI
2012-04-07,Well_#8,24.0,2493,143.085,747.631,100.0,58.086,98.408,206299,216498,346685,199394,ACHI
2012-04-08,Well_#8,24.0,2507,142.456,738.779,100.0,58.66,97.465,207120,217397,348081,200563,ACHI
2012-04-09,Well_#8,24.0,2500,150.391,735.426,100.0,58.507,97.915,207938,218292,349550,201732,ACHI
2012-04-10,Well_#8,24.0,2531,138.415,732.912,100.0,58.35,98.21,208769,219203,350998,202897,ACHI
2012-04-11,Well_#8,24.0,2491,138.833,731.694,100.0,57.93,98.676,209600,220113,352480,204068,ACHI
2012-04-12,Well_#8,24.0,2543,143.88,724.496,100.0,57.969,98.581,210426,221019,353954,205237,ACHI
2012-04-13,Well_#8,24.0,2478,147.316,720.905,100.0,58.187,98.35,211262,221935,355390,206400,ACHI
2012-04-14,Well_#8,24.0,2507,148.235,716.264,100.0,57.987,98.493,212095,222848,356872,207562,ACHI
2012-04-15,Well_#8,24.0,2463,141.99,712.484,100.0,58.053,98.326,212922,223757,358332,208726,ACHI
2012-04-16,Well_#8,24.0,2549,145.666,711.084,100.0,58.051,98.355,213747,224663,359759,209891,ACHI
2012-04-17,Well_#8,24.0,2489,144.643,702.194,100.0,58.596,97.095,214569,225565,361206,211056,ACHI
2012-04-18,Well_#8,24.0,2528,140.6,702.683,100.0,58.315,98.018,215380,226474,362657,212224,ACHI
2012-04-19,Well_#8,24.0,2520,145.716,695.447,100.0,58.521,97.167,216191,227382,364145,213403,ACHI
2012-04-20,Well_#8,24.0,2451,146.16,689.664,100.0,58.774,96.547,217000,228289,365621,214572,ACHI
2012-04-21,Well_#8,24.0,2514,143.152,690.211,100.0,58.426,97.462,217821,229204,367064,215760,ACHI
2012-04-22,Well_#8,24.0,2490,148.549,691.314,100.0,58.353,97.889,218642,230119,368492,216936,ACHI
2012-04-23,Well_#8,24.0,2498,143.834,689.195,100.0,58.316,97.435,219458,231028,369929,218117,ACHI
2012-04-24,Well_#8,24.0,2467,144.994,690.135,100.0,58.189,98.142,220272,231936,371417,219299,ACHI
2012-04-25,Well_#8,24.0,2461,150.607,687.822,100.0,58.253,97.904,221086,232842,372901,220492,ACHI
2012-04-26,Well_#8,24.0,2515,138.648,682.953,100.0,58.049,98.106,221897,233748,374370,221671,ACHI
2012-04-27,Well_#8,24.0,2494,138.812,683.605,100.0,57.79,98.543,222703,234650,375825,222854,ACHI
2012-04-28,Well_#8,14.29,2474,136.865,677.956,61.46928,57.998,97.944,223118,235128,376589,223535,ACHI
2012-04-29,Well_#8,24.0,2471,149.408,674.271,98.32028,55.966,98.104,223825,235930,377881,224693,ACHI
2012-04-30,Well_#8,24.0,2533,150.059,688.642,97.73337,56.673,98.032,224564,236772,379260,225857,ACHI
2012-05-01,Well_#8,24.0,2530,140.039,692.516,99.91721,56.598,98.364,225316,237611,380610,227030,ACHI
2012-05-02,Well_#8,24.0,2486,136.618,693.154,100.0,56.792,98.427,226071,238457,381950,228215,ACHI
2012-05-03,Well_#8,24.0,2497,141.723,694.283,100.0,56.905,98.529,226822,239296,383271,229370,ACHI
2012-05-04,Well_#8,24.0,2451,147.508,687.742,100.0,57.005,98.314,227577,240139,384597,230521,ACHI
2012-05-05,Well_#8,24.0,2491,148.215,678.995,100.0,57.155,97.928,228335,240991,385940,231672,ACHI
2012-05-06,Well_#8,24.0,2512,137.172,681.02,100.0,57.173,97.99,229094,241836,387269,232820,ACHI
2012-05-07,Well_#8,24.0,2457,141.384,683.223,100.0,57.402,97.941,229810,242633,388544,233951,ACHI
2012-05-08,Well_#8,24.0,2467,150.372,672.821,100.0,57.857,96.635,230532,243438,389862,235096,ACHI
2012-05-09,Well_#8,24.0,2500,142.891,678.68,100.0,57.201,98.229,231254,244241,391116,236248,ACHI
2012-05-10,Well_#8,24.0,2466,145.289,675.368,100.0,57.396,97.848,231974,245043,392411,237395,ACHI
2012-05-11,Well_#8,24.0,2500,142.325,670.926,100.0,57.174,98.087,232693,245844,393709,238525,ACHI
2012-05-12,Well_#8,24.0,2473,143.681,671.116,100.0,57.331,98.051,233420,246656,395038,239674,ACHI
2012-05-13,Well_#8,24.0,2433,148.944,666.465,100.0,57.851,95.942,234148,247467,396371,240822,ACHI
2012-05-14,Well_#8,24.0,2497,140.748,661.117,100.0,57.756,96.029,234876,248277,397667,241965,ACHI
2012-05-15,Well_#8,24.0,2523,141.475,672.175,100.0,57.154,98.314,235602,249085,398995,243101,ACHI
2012-05-16,Well_#8,24.0,2452,137.537,666.971,100.0,57.368,98.025,236326,249895,400312,244240,ACHI
2012-05-17,Well_#8,24.0,2472,147.17,667.53,100.0,57.337,98.19,237051,250704,401580,245380,ACHI
2012-05-18,Well_#8,24.0,2517,139.257,672.271,100.0,57.292,98.473,237777,251514,402870,246608,ACHI
2012-05-19,Well_#8,24.0,2426,141.31,668.04,100.0,57.33,98.408,238503,252326,404186,247912,ACHI
2012-05-20,Well_#8,24.0,2431,148.787,666.027,100.0,57.54,98.345,239249,253158,405555,249002,ACHI
2012-05-21,Well_#8,24.0,2509,148.706,665.914,100.0,57.375,98.539,239996,253988,406906,250117,ACHI
2012-05-22,Well_#8,17.69,2472,143.786,638.045,76.29265,59.211,97.286,240461,254528,407763,250926,ACHI
2012-05-23,Well_#8,24.0,2470,142.666,644.775,99.84263,56.914,97.626,241153,255310,409038,252035,ACHI
2012-05-24,Well_#8,24.0,2505,142.03,667.523,99.9664,57.25,98.081,241864,256113,410286,253128,ACHI
2012-05-25,Well_#8,24.0,2514,141.641,667.73,100.0,57.312,98.761,242580,256914,411591,254204,ACHI
2012-05-26,Well_#8,24.0,2492,143.666,667.551,100.0,56.941,99.017,243303,257722,412886,255314,ACHI
2012-05-27,Well_#8,24.0,2490,141.296,671.628,100.0,57.003,99.213,244033,258535,414187,256433,ACHI
2012-05-28,Well_#8,24.0,2444,144.437,665.047,100.0,57.064,99.011,244769,259353,415529,257553,ACHI
2012-05-29,Well_#8,24.0,2414,146.895,657.155,100.0,57.207,98.71,245508,260173,416863,258670,ACHI
2012-05-30,Well_#8,24.0,2442,138.185,655.462,100.0,57.233,98.725,246244,260993,418142,259787,ACHI
2012-05-31,Well_#8,24.0,2458,137.162,656.208,100.0,57.241,98.808,246979,261813,419466,260908,ACHI
2012-06-01,Well_#8,24.0,2415,145.406,651.0,100.0,57.37,98.513,247714,262635,420791,262031,ACHI
2012-06-02,Well_#8,24.0,2498,149.368,648.015,100.0,57.367,98.542,248448,263456,422076,263147,ACHI
2012-06-03,Well_#8,24.0,2475,148.277,643.738,100.0,57.313,98.526,249178,264274,423388,264265,ACHI
2012-06-04,Well_#8,24.0,2475,143.62,641.724,100.0,57.342,98.472,249907,265091,424718,265386,ACHI
2012-06-05,Well_#8,24.0,2468,138.066,648.039,100.0,57.446,98.701,250634,265905,426038,266510,ACHI
2012-06-06,Well_#8,24.0,2470,145.968,644.362,100.0,58.058,97.612,251364,266723,427333,267636,ACHI
2012-06-07,Well_#8,24.0,2490,147.864,636.255,100.0,58.184,96.923,252110,267557,428661,268768,ACHI
2012-06-08,Well_#8,24.0,2496,143.479,634.155,100.0,57.838,96.993,252854,268388,429994,269903,ACHI
2012-06-09,Well_#8,24.0,2408,140.966,641.156,100.0,57.58,98.264,253597,269221,431319,271041,ACHI
2012-06-10,Well_#8,24.0,2426,147.229,644.885,100.0,57.353,98.856,254343,270054,432658,272191,ACHI
2012-06-11,Well_#8,24.0,2453,142.9,641.297,100.0,57.476,98.768,255079,270879,433963,273336,ACHI
2012-06-12,Well_#8,24.0,2480,146.012,637.047,100.0,57.377,98.612,255822,271710,435273,274486,ACHI
2012-06-13,Well_#8,23.33,2412,149.737,607.796,100.0,60.319,96.813,256454,272429,436414,275523,ACHI
2012-06-14,Well_#8,24.0,2427,137.934,642.586,99.97911,56.702,98.86,257168,273228,437722,276669,ACHI
2012-06-15,Well_#8,24.0,2459,144.731,646.086,100.0,57.232,98.524,257892,274039,439053,277823,ACHI
2012-06-16,Well_#8,24.0,2430,147.193,643.483,100.0,57.14,98.933,258621,274857,440386,278975,ACHI
2012-06-17,Well_#8,24.0,2459,148.637,643.34,100.0,57.053,99.147,259354,275675,441730,280120,ACHI
2012-06-18,Well_#8,24.0,2465,136.298,645.886,100.0,57.097,99.189,260085,276491,443067,281269,ACHI
2012-06-19,Well_#8,24.0,2412,140.917,645.231,100.0,57.441,98.96,260817,277310,444343,282421,ACHI
2012-06-20,Well_#8,16.0,2456,143.364,450.068,56.59742,82.796,86.243,261193,277733,445003,283145,ACHI
2012-06-21,Well_#8,24.0,2430,150.214,611.387,99.71172,55.519,97.879,261833,278455,446126,284354,ACHI
2012-06-22,Well_#8,24.0,2401,137.878,633.873,100.0,56.5,97.306,262505,279208,447346,285493,ACHI
2012-06-23,Well_#8,24.0,2463,149.469,635.356,100.0,56.746,97.492,263190,279977,448598,286632,ACHI
2012-06-24,Well_#8,24.0,2451,145.585,637.134,100.0,56.752,97.476,263880,280751,449840,287755,ACHI
2012-06-25,Well_#8,24.0,2403,141.714,635.545,100.0,56.263,98.707,264573,281528,451066,288848,ACHI
2012-06-26,Well_#8,24.0,2439,142.986,634.11,100.0,56.301,98.693,265266,282308,452350,289968,ACHI
2012-06-27,Well_#8,24.0,2450,137.09,638.309,100.0,56.344,98.874,265913,283034,453496,291095,ACHI
2012-06-28,Well_#8,24.0,2471,139.722,635.278,100.0,56.77,98.472,266562,283762,454678,292225,ACHI
2012-06-29,Well_#8,24.0,2406,148.364,627.833,100.0,57.334,97.704,267214,284492,455842,293322,ACHI
2012-06-30,Well_#8,24.0,2470,136.536,629.798,100.0,57.37,97.705,267866,285224,456991,294428,ACHI
2012-07-01,Well_#8,24.0,2429,143.343,629.704,100.0,57.251,97.894,268524,285958,458155,295449,ACHI
2012-07-02,Well_#8,24.0,2395,139.579,631.048,100.0,56.729,98.743,269195,286708,459348,296598,ACHI
2012-07-03,Well_#8,24.0,2383,148.197,626.993,100.0,56.935,98.425,269865,287457,460547,297714,ACHI
